sensor_id,ts,soil_moisture,temperature,humidity,rainfall,irrigation_needed
sensor_1,2025-12-03T04:15:14.837568+00:00,51.33423314480413,20.6,41.1,0.87,False
sensor_1,2025-12-03T04:15:14.831996+00:00,51.329039407723315,22.6,87.6,0.76,False
sensor_1,2025-12-03T04:15:15.078398+00:00,39.398213292980884,22.4,63.8,0.38,False
sensor_1,2025-12-03T04:15:15.567987,55.77091513842542,27.3,88.7,0.33,True
sensor_2,2025-12-03T04:15:16.131015+00:00,29.70319216501143,22.9,34.2,0.33,True
sensor_2,2025-12-03T04:15:16.153478+00:00,31.500899778495025,29.6,85.3,0.63,False
sensor_2,2025-12-03T04:15:16.176724,24.850637725322365,24.0,31.3,0.46,False
sensor_2,2025-12-03T04:15:16.246081+00:00,40.84705777601058,26.0,37.8,0.24,False
sensor_3,2025-12-03T04:15:16.757445+00:00,58.09592912923124,31.3,75.2,1.12,False
sensor_3,2025-12-03T04:15:16.757924+00:00,57.564382794865956,30.5,31.5,0.0,False
sensor_3,2025-12-03T04:15:17.000230,39.60625240180463,29.8,78.2,0.32,False
sensor_3,2025-12-03T04:15:17.055100+00:00,20.965664715076525,21.0,37.0,0.8,False
sensor_1,2025-12-03T04:15:17.546697+00:00,37.08785383338593,21.6,48.2,0.0,False
sensor_1,2025-12-03T04:15:17.785120+00:00,43.83773132758435,25.7,89.7,0.0,False
sensor_1,2025-12-03T04:15:17.854581+00:00,60.08517120419897,26.3,83.4,0.29,False
sensor_1,2025-12-03T04:15:18.135334,53.875337935913535,24.0,49.9,0.41,True
sensor_2,2025-12-03T04:15:18.413054+00:00,53.75886313991366,27.2,49.5,0.69,False
sensor_2,2025-12-03T04:15:18.841383+00:00,15.416644602733761,21.5,80.9,0.73,False
sensor_2,2025-12-03T04:15:19.132942,35.43325884251411,21.3,56.7,0.0,False
sensor_2,2025-12-03T04:15:19.357968+00:00,26.19235146029832,29.3,86.9,0.0,True
sensor_3,2025-12-03T04:15:19.478624+00:00,51.62284739813822,23.1,51.4,0.0,False
sensor_3,2025-12-03T04:15:19.711463,35.692813269691726,28.0,46.1,0.0,False
sensor_3,2025-12-03T04:15:19.715401+00:00,35.01049326411881,23.2,37.2,0.4,False
sensor_3,2025-12-03T04:15:19.902767+00:00,16.588916145059247,23.0,36.4,0.0,True
sensor_1,2025-12-03T04:15:20.346405+00:00,48.16747245723734,29.5,59.0,0.18,False
sensor_1,2025-12-03T04:15:20.367275,21.85692365828501,26.1,82.4,0.05,False
sensor_1,2025-12-03T04:15:20.874250+00:00,35.206953397929674,25.3,58.4,0.0,False
sensor_2,2025-12-03T04:15:21.023465+00:00,45.61551324446153,31.0,34.1,0.48,False
sensor_1,2025-12-03T04:15:21.368963+00:00,62.93213749015678,24.9,76.3,0.61,False
sensor_2,2025-12-03T04:15:21.609176,28.018343694012444,26.3,82.6,0.0,False
sensor_3,2025-12-03T04:15:21.697656+00:00,56.47031793462426,21.2,33.0,0.0,False
sensor_2,2025-12-03T04:15:21.712848+00:00,58.52955263393225,19.1,38.0,0.29,False
sensor_2,2025-12-03T04:15:22.117222+00:00,48.40591643283219,27.7,45.8,0.0,False
sensor_3,2025-12-03T04:15:22.502315,37.73647489741003,21.5,61.3,0.57,True
sensor_3,2025-12-03T04:15:22.585458+00:00,24.343971459157206,23.5,73.6,0.0,True
sensor_1,2025-12-03T04:15:22.638503+00:00,26.9234996128519,27.0,32.0,0.0,True
sensor_1,2025-12-03T04:15:23.222631+00:00,37.3765782676772,26.0,58.4,1.14,False
sensor_3,2025-12-03T04:15:23.520200+00:00,34.94689558741234,25.9,30.4,0.0,False
sensor_2,2025-12-03T04:15:23.724330+00:00,30.179462834196357,28.9,65.5,0.12,False
sensor_1,2025-12-03T04:15:23.865614,44.052479029431666,22.3,54.1,0.0,False
sensor_2,2025-12-03T04:15:24.381191+00:00,52.74987690507788,28.4,68.1,0.0,False
sensor_3,2025-12-03T04:15:24.534007+00:00,41.402974995438555,23.4,80.1,0.0,False
sensor_2,2025-12-03T04:15:24.792834,53.86579426593976,24.4,32.6,0.99,True
sensor_1,2025-12-03T04:15:24.806613+00:00,60.6878545571725,21.9,55.5,1.39,False
sensor_1,2025-12-03T04:15:25.255981+00:00,48.6194318673659,23.7,46.6,0.17,False
sensor_3,2025-12-03T04:15:25.316771,64.67036217524274,26.5,49.9,1.08,True
sensor_2,2025-12-03T04:15:25.337258+00:00,55.69843853165405,32.0,71.8,0.0,False
sensor_3,2025-12-03T04:15:25.858381+00:00,34.06028927490736,27.1,68.5,0.0,False
sensor_2,2025-12-03T04:15:26.216211+00:00,35.50280745837402,28.9,65.5,1.24,False
sensor_1,2025-12-03T04:15:26.418368,26.015043891087902,31.9,86.1,0.53,False
sensor_3,2025-12-03T04:15:26.514620+00:00,62.6805653936591,30.8,83.8,0.26,False
sensor_1,2025-12-03T04:15:26.567124+00:00,19.744532727354287,30.1,33.1,0.89,False
sensor_2,2025-12-03T04:15:27.283394,47.812986435728035,30.9,64.5,0.79,True
sensor_3,2025-12-03T04:15:27.342786+00:00,22.932653593316832,20.2,45.1,0.0,True
sensor_2,2025-12-03T04:15:27.487462+00:00,44.19154424382729,14.3,80.0,0.79,False
sensor_1,2025-12-03T04:15:27.863659+00:00,67.05990752569853,24.6,79.8,0.47,False
sensor_1,2025-12-03T04:15:27.938666+00:00,40.51308363922008,27.8,34.2,0.32,False
sensor_3,2025-12-03T04:15:28.029534,60.43841351754892,22.9,45.0,0.74,False
sensor_2,2025-12-03T04:15:28.437001+00:00,37.476983796964454,29.8,40.2,0.0,False
sensor_1,2025-12-03T04:15:28.642942,54.139811455119656,27.9,77.9,0.14,False
sensor_3,2025-12-03T04:15:28.896648+00:00,46.35193626739699,27.6,65.7,0.73,False
sensor_2,2025-12-03T04:15:28.912280+00:00,59.44502547102155,23.0,57.0,0.05,False
sensor_3,2025-12-03T04:15:29.286381+00:00,7.445963100286718,17.5,68.8,1.86,False
sensor_2,2025-12-03T04:15:29.355064,43.74083877181927,24.2,58.9,0.0,True
sensor_1,2025-12-03T04:15:29.631854+00:00,34.78220147789451,32.7,59.1,1.31,False
sensor_3,2025-12-03T04:15:29.884616+00:00,35.17419274839851,28.2,83.3,0.22,False
sensor_3,2025-12-03T04:15:30.303995,50.317557130820376,27.1,45.2,0.0,True
sensor_2,2025-12-03T04:15:30.489200+00:00,33.330027104695596,20.8,33.9,0.06,False
sensor_1,2025-12-03T04:15:30.514688+00:00,33.25063423857851,25.1,42.0,0.69,False
sensor_1,2025-12-03T04:15:31.224916,38.45392267877772,25.7,62.6,0.61,True
sensor_1,2025-12-03T04:15:31.259779+00:00,42.772025879092894,20.6,32.2,0.86,False
sensor_2,2025-12-03T04:15:31.441394+00:00,32.53440336479563,23.8,49.1,0.8,False
sensor_3,2025-12-03T04:15:31.459557+00:00,47.24270280738208,26.3,80.2,0.58,False
sensor_2,2025-12-03T04:15:32.056465,41.94763728450971,31.5,82.1,0.1,False
sensor_2,2025-12-03T04:15:32.282945+00:00,11.667037183860842,30.0,79.2,0.49,True
sensor_3,2025-12-03T04:15:32.332781+00:00,24.104172140196916,26.4,81.1,1.13,False
sensor_1,2025-12-03T04:15:32.525383+00:00,37.44269150877215,28.7,83.3,0.6,False
sensor_3,2025-12-03T04:15:32.784784,26.339123912549336,25.5,43.4,0.0,False
sensor_1,2025-12-03T04:15:33.025355+00:00,63.51586388007058,24.3,80.8,0.0,False
sensor_2,2025-12-03T04:15:33.265174+00:00,35.030463973349676,30.1,87.0,0.4,False
sensor_1,2025-12-03T04:15:33.644710,27.932923264780936,21.7,73.8,0.08,True
sensor_2,2025-12-03T04:15:33.694013+00:00,47.06334748548461,31.4,86.9,1.13,False
sensor_3,2025-12-03T04:15:33.719258+00:00,34.84855646404748,23.1,77.9,0.25,False
sensor_3,2025-12-03T04:15:34.226319+00:00,27.957004636374684,25.0,84.2,0.1,True
sensor_3,2025-12-03T04:15:34.635487+00:00,37.004819201388216,29.5,88.0,1.41,False
sensor_2,2025-12-03T04:15:34.920461,18.537213031470827,23.0,39.3,0.38,False
sensor_1,2025-12-03T04:15:35.003934+00:00,60.46360802588764,26.6,57.8,0.44,False
sensor_1,2025-12-03T04:15:35.164016+00:00,27.923188870732304,23.0,75.9,0.6,False
sensor_1,2025-12-03T04:15:35.501899+00:00,50.10991270566649,18.3,66.3,0.0,False
sensor_3,2025-12-03T04:15:35.937674,43.55064738178018,21.8,44.5,0.0,False
sensor_2,2025-12-03T04:15:36.150975+00:00,64.56834498606936,28.2,45.5,0.0,False
sensor_2,2025-12-03T04:15:36.419526+00:00,33.611020984640064,33.5,51.7,0.0,False
sensor_2,2025-12-03T04:15:36.497333+00:00,49.39566959181823,19.3,86.9,1.5,False
sensor_1,2025-12-03T04:15:37.326910,42.091826471970286,14.5,60.9,0.41,False
sensor_3,2025-12-03T04:15:37.334797+00:00,11.957498807601883,12.5,58.7,0.0,True
sensor_3,2025-12-03T04:15:37.337778+00:00,27.831128441718043,11.4,41.0,0.0,True
sensor_3,2025-12-03T04:15:37.899039+00:00,23.75286247757765,21.9,56.2,0.0,True
sensor_2,2025-12-03T04:15:37.979652,35.73084300316667,32.2,33.4,1.15,False
sensor_1,2025-12-03T04:15:38.265078+00:00,26.651080648761194,18.8,52.2,1.24,False
sensor_1,2025-12-03T04:15:38.323933+00:00,46.03593358908331,27.4,72.4,0.75,False
sensor_3,2025-12-03T04:15:38.550173,31.6931286881468,25.5,54.8,0.0,True
sensor_2,2025-12-03T04:15:38.799483+00:00,20.510231725640395,15.6,34.4,0.0,True
sensor_1,2025-12-03T04:15:38.966727+00:00,63.230134880826,27.8,72.4,0.7,False
sensor_1,2025-12-03T04:15:39.144798,26.154860383374775,19.3,86.7,0.28,True
sensor_2,2025-12-03T04:15:39.152350+00:00,31.857456979691822,24.6,83.1,0.49,False
sensor_2,2025-12-03T04:15:39.710797+00:00,51.369225175488545,19.9,46.5,0.76,False
sensor_3,2025-12-03T04:15:39.950883+00:00,45.94354918726401,30.1,84.5,0.11,False
sensor_3,2025-12-03T04:15:39.963156+00:00,60.24793503983081,20.9,56.1,0.97,False
sensor_2,2025-12-03T04:15:40.510142,44.39142986624573,22.5,33.9,0.0,False
sensor_1,2025-12-03T04:15:40.553423+00:00,54.89492812716469,30.3,79.3,1.01,False
sensor_1,2025-12-03T04:15:40.765521+00:00,20.065662361085444,26.2,76.2,0.27,True
sensor_3,2025-12-03T04:15:40.953879+00:00,55.912658837624605,21.9,71.2,0.33,False
sensor_2,2025-12-03T04:15:41.295271+00:00,27.358201501862602,24.6,58.4,1.11,False
sensor_3,2025-12-03T04:15:41.358310,38.97677702101629,27.7,88.8,0.0,False
sensor_1,2025-12-03T04:15:41.499378+00:00,66.26044962613749,22.5,60.8,0.0,False
sensor_3,2025-12-03T04:15:41.970775+00:00,46.01387189707325,24.1,56.8,0.23,False
sensor_2,2025-12-03T04:15:42.125721+00:00,25.212598910093554,31.9,54.3,0.0,True
sensor_2,2025-12-03T04:15:42.334485+00:00,28.269765855444547,14.5,44.5,0.0,True
sensor_1,2025-12-03T04:15:42.396158,11.915439103696361,21.7,71.3,1.06,False
sensor_3,2025-12-03T04:15:42.662191+00:00,56.62198531108729,25.3,46.3,0.0,False
sensor_3,2025-12-03T04:15:43.232884+00:00,21.91567858647998,27.2,73.8,0.25,True
sensor_1,2025-12-03T04:15:43.396021+00:00,49.96408340518119,20.4,30.8,0.0,False
sensor_1,2025-12-03T04:15:43.508952+00:00,35.730107232458856,27.0,70.8,0.37,False
sensor_2,2025-12-03T04:15:43.626488,53.6235661891303,17.9,39.3,0.0,True
sensor_2,2025-12-03T04:15:44.083371+00:00,21.24900199964148,26.7,30.1,0.28,True
sensor_1,2025-12-03T04:15:44.283493+00:00,30.423108782546542,15.9,85.5,0.0,False
sensor_2,2025-12-03T04:15:44.573727+00:00,67.84613953260276,28.9,38.1,0.76,False
sensor_3,2025-12-03T04:15:44.627660+00:00,35.818197440597565,35.3,36.4,0.32,False
sensor_3,2025-12-03T04:15:44.960507,26.25011109306325,35.7,32.0,0.13,False
sensor_2,2025-12-03T04:15:45.198792+00:00,44.25346503546933,14.5,89.9,0.0,False
sensor_3,2025-12-03T04:15:45.255772+00:00,42.727836612671304,32.7,72.7,0.0,False
sensor_1,2025-12-03T04:15:45.821093+00:00,26.079125501928665,23.2,30.9,0.0,True
sensor_3,2025-12-03T04:15:45.951762+00:00,55.59722136971384,28.7,64.1,0.0,False
sensor_1,2025-12-03T04:15:46.078023+00:00,70.58890840511845,30.5,81.0,0.0,False
sensor_1,2025-12-03T04:15:46.083929,12.089355694399167,20.8,47.4,0.11,True
sensor_2,2025-12-03T04:15:46.738862,31.534885556854746,19.1,72.6,0.0,True
sensor_1,2025-12-03T04:15:46.935062+00:00,26.504656364551487,23.8,42.9,0.85,False
sensor_2,2025-12-03T04:15:46.962510+00:00,36.128385367081755,23.1,48.0,1.16,False
sensor_2,2025-12-03T04:15:47.052789+00:00,27.906657916708152,21.2,85.8,0.73,False
sensor_3,2025-12-03T04:15:47.540024,30.722441972442283,23.5,64.3,0.0,False
sensor_3,2025-12-03T04:15:47.814161+00:00,28.51541508895223,19.1,72.5,0.0,True
sensor_2,2025-12-03T04:15:48.338875+00:00,28.688008882994907,26.4,55.2,1.12,False
sensor_1,2025-12-03T04:15:48.530340+00:00,46.078785145908526,22.4,71.0,1.34,False
sensor_3,2025-12-03T04:15:48.534010+00:00,28.293398653932485,18.4,75.2,0.4,True
sensor_1,2025-12-03T04:15:49.023815,25.838351525109246,23.0,60.0,0.64,False
sensor_2,2025-12-03T04:15:49.477163+00:00,40.96361831402698,27.1,37.8,0.0,False
sensor_1,2025-12-03T04:15:49.600573+00:00,64.00329566482125,22.8,65.6,0.0,False
sensor_3,2025-12-03T04:15:49.621603+00:00,67.45882393350021,17.2,52.9,0.21,False
sensor_2,2025-12-03T04:15:49.698246,48.07325755075617,26.9,68.9,0.95,False
sensor_1,2025-12-03T04:15:50.260038+00:00,32.53931044245522,32.6,30.2,0.0,False
sensor_3,2025-12-03T04:15:50.754648+00:00,10.959537292696119,29.1,56.3,1.54,False
sensor_2,2025-12-03T04:15:50.787722+00:00,26.108110016201387,34.1,82.8,0.5,False
sensor_3,2025-12-03T04:15:50.985813,47.30845051264069,17.7,66.6,0.0,False
sensor_2,2025-12-03T04:15:51.309562+00:00,38.564024559513896,17.1,40.8,0.82,False
sensor_1,2025-12-03T04:15:51.361868+00:00,39.184464158086286,20.4,47.2,0.0,False
sensor_1,2025-12-03T04:15:52.060216,52.85917834887832,25.6,62.0,0.43,False
sensor_3,2025-12-03T04:15:52.135115+00:00,36.86425450363302,30.6,46.0,0.12,False
sensor_2,2025-12-03T04:15:52.542975+00:00,58.57651307925373,17.0,38.5,0.69,False
sensor_3,2025-12-03T04:15:52.582404+00:00,55.44185739323275,25.3,83.4,1.64,False
sensor_2,2025-12-03T04:15:52.613227,44.734887765465054,34.0,45.3,0.0,False
sensor_1,2025-12-03T04:15:52.833569+00:00,42.25915458553903,25.8,68.9,0.38,False
sensor_3,2025-12-03T04:15:53.127816,64.82945195316042,25.9,73.0,0.37,False
sensor_3,2025-12-03T04:15:53.178755+00:00,22.249329016547033,24.0,63.3,0.82,False
sensor_1,2025-12-03T04:15:53.291585+00:00,56.983151856857795,23.5,69.0,1.21,False
sensor_1,2025-12-03T04:15:53.932249,66.32620111693075,34.0,38.3,0.46,False
sensor_2,2025-12-03T04:15:54.130499+00:00,25.750078441752173,21.4,78.7,0.0,True
sensor_2,2025-12-03T04:15:54.592305+00:00,22.627776028666016,25.7,47.5,0.0,True
sensor_1,2025-12-03T04:15:54.603494+00:00,75.61671455815764,29.2,50.7,0.0,False
sensor_2,2025-12-03T04:15:54.656421,25.32611232875883,30.7,77.8,0.0,True
sensor_3,2025-12-03T04:15:54.960981+00:00,42.18190834241367,33.6,50.8,0.4,False
sensor_3,2025-12-03T04:15:55.095716+00:00,26.721010773546197,28.5,56.6,0.0,True
sensor_2,2025-12-03T04:15:55.536226+00:00,41.111930126447845,31.5,45.6,0.7,False
sensor_3,2025-12-03T04:15:55.598178,58.745901089299295,15.7,78.7,0.0,False
sensor_1,2025-12-03T04:15:55.717479+00:00,42.04711259311886,18.0,39.2,0.0,False
sensor_2,2025-12-03T04:15:56.380487+00:00,46.11698020665443,25.5,74.5,0.39,False
sensor_1,2025-12-03T04:15:56.415206+00:00,58.92393006953496,24.3,89.4,0.21,False
sensor_3,2025-12-03T04:15:56.469623+00:00,43.736774190956595,25.0,81.5,0.31,False
sensor_1,2025-12-03T04:15:56.812316,26.432530358966336,29.3,79.5,0.06,False
sensor_1,2025-12-03T04:15:57.220239+00:00,28.8224109707938,23.7,64.1,0.05,True
sensor_3,2025-12-03T04:15:57.237725+00:00,47.505066303425295,18.5,43.7,1.15,False
sensor_2,2025-12-03T04:15:57.754893,32.6620890596327,25.2,56.0,0.0,False
sensor_1,2025-12-03T04:15:57.855591+00:00,40.72329832772125,30.2,68.5,0.0,False
sensor_2,2025-12-03T04:15:57.881998+00:00,36.911617751137236,31.1,71.6,0.62,False
sensor_2,2025-12-03T04:15:58.236369+00:00,27.661194972501445,27.1,68.5,1.05,False
sensor_2,2025-12-03T04:15:58.618598+00:00,24.97479956646328,30.6,44.4,0.0,True
sensor_3,2025-12-03T04:15:59.165617,12.802467609339946,27.1,30.0,0.54,True
sensor_3,2025-12-03T04:15:59.236257+00:00,46.36195896753313,9.8,81.0,0.0,False
sensor_3,2025-12-03T04:15:59.615744+00:00,40.79687023388924,26.0,88.3,0.17,False
sensor_3,2025-12-03T04:16:00.023761+00:00,51.72942392322551,22.9,30.3,0.34,False
sensor_1,2025-12-03T04:16:00.176300+00:00,50.68376698645235,27.5,32.8,1.24,False
sensor_1,2025-12-03T04:16:00.364018,20.375456226065616,23.7,63.5,0.01,False
sensor_1,2025-12-03T04:16:00.548595+00:00,52.26388621408877,25.8,74.4,0.26,False
sensor_1,2025-12-03T04:16:00.658756+00:00,43.92251690483936,29.4,49.2,0.0,False
sensor_2,2025-12-03T04:16:01.225554+00:00,24.766105104803756,21.8,45.4,1.08,False
sensor_2,2025-12-03T04:16:01.462721+00:00,37.48066538746208,36.2,61.6,1.71,False
sensor_2,2025-12-03T04:16:01.489209,22.4146401579572,26.7,57.4,0.0,False
sensor_2,2025-12-03T04:16:01.829503+00:00,35.113366505264665,26.2,80.7,0.5,False
sensor_3,2025-12-03T04:16:02.014816,57.12122301080136,26.6,49.6,0.31,False
sensor_3,2025-12-03T04:16:02.053468+00:00,31.053743090239596,22.7,58.9,0.29,False
sensor_3,2025-12-03T04:16:02.255707+00:00,33.25877780315145,19.6,34.2,0.64,False
sensor_1,2025-12-03T04:16:02.742330,31.680839705681336,19.7,78.5,0.42,False
sensor_1,2025-12-03T04:16:02.809712+00:00,49.00642295241816,27.0,85.8,0.73,False
sensor_3,2025-12-03T04:16:02.898264+00:00,28.71839256023414,22.2,77.2,0.0,True
sensor_2,2025-12-03T04:16:03.652379+00:00,47.525070851795164,20.2,46.2,0.64,False
sensor_1,2025-12-03T04:16:03.707947+00:00,42.30067608862136,22.3,64.7,0.17,False
sensor_1,2025-12-03T04:16:04.074609+00:00,40.33708843967687,32.4,71.6,0.42,False
sensor_2,2025-12-03T04:16:04.161682,30.41395047814229,20.8,75.7,1.4,False
sensor_3,2025-12-03T04:16:04.463082+00:00,52.41884683316587,35.4,39.5,0.32,False
sensor_2,2025-12-03T04:16:04.477823+00:00,26.22967028497125,18.0,85.0,0.0,True
sensor_2,2025-12-03T04:16:04.686269+00:00,37.10172035899012,20.8,34.4,0.57,False
sensor_3,2025-12-03T04:16:04.772143,65.31011007533743,31.5,41.7,1.01,False
sensor_1,2025-12-03T04:16:05.296468+00:00,29.268501256535234,28.3,48.2,0.43,True
sensor_3,2025-12-03T04:16:05.394651+00:00,40.192737973403545,27.9,47.0,0.52,False
sensor_3,2025-12-03T04:16:05.739404+00:00,57.75649050275648,31.9,86.5,0.5,False
sensor_2,2025-12-03T04:16:05.912331+00:00,61.17388581976306,13.8,87.1,0.0,False
sensor_1,2025-12-03T04:16:06.048193,48.165688129764476,29.9,77.7,0.26,False
sensor_1,2025-12-03T04:16:06.167528+00:00,28.179172829342413,24.3,71.5,0.0,True
sensor_1,2025-12-03T04:16:06.709928+00:00,34.8892872565756,25.4,73.9,0.0,False
sensor_3,2025-12-03T04:16:06.890353+00:00,24.11193298974539,22.8,83.9,0.0,True
sensor_2,2025-12-03T04:16:07.015767,33.421661227228945,19.9,82.4,0.0,False
sensor_2,2025-12-03T04:16:07.148799+00:00,49.871916719520684,24.2,84.1,0.0,False
sensor_1,2025-12-03T04:16:07.652738+00:00,29.662928848462336,24.2,89.1,0.64,False
sensor_2,2025-12-03T04:16:07.941518+00:00,54.51009305852237,20.1,51.1,0.39,False
sensor_3,2025-12-03T04:16:08.253215,54.06119675181962,22.6,50.1,1.23,False
sensor_3,2025-12-03T04:16:08.507532+00:00,32.83694983454922,26.6,83.0,0.53,False
sensor_2,2025-12-03T04:16:09.141025+00:00,38.10708750883214,15.5,80.6,0.69,False
sensor_3,2025-12-03T04:16:09.151483+00:00,52.05825302503325,27.1,31.0,0.0,False
sensor_1,2025-12-03T04:16:09.299170+00:00,60.59531178970555,26.9,73.9,0.0,False
sensor_1,2025-12-03T04:16:09.527375,55.2487620831579,21.3,42.3,0.77,False
sensor_2,2025-12-03T04:16:09.842272+00:00,49.86725424666681,21.2,36.8,0.92,False
sensor_2,2025-12-03T04:16:10.037593,41.93208316474318,21.6,39.3,0.09,False
sensor_3,2025-12-03T04:16:10.095742+00:00,30.384575335897452,30.8,67.5,0.02,False
sensor_1,2025-12-03T04:16:10.570009+00:00,59.24945820577565,22.2,39.2,0.21,False
sensor_3,2025-12-03T04:16:10.782354+00:00,49.85525300772241,21.3,77.4,0.0,False
sensor_3,2025-12-03T04:16:10.934078,60.04549122527047,24.9,67.8,0.67,False
sensor_1,2025-12-03T04:16:11.110111+00:00,31.48626378533934,33.0,55.6,0.41,False
sensor_2,2025-12-03T04:16:11.174610+00:00,39.72550805740129,17.3,50.0,1.14,False
sensor_1,2025-12-03T04:16:11.665188,15.314574140656116,16.1,62.7,0.0,True
sensor_2,2025-12-03T04:16:11.736421+00:00,23.68483169062222,23.5,65.8,0.0,True
sensor_1,2025-12-03T04:16:11.725317+00:00,36.269849834341805,17.9,77.7,0.41,False
sensor_3,2025-12-03T04:16:12.057529+00:00,36.61183724361681,29.4,64.9,1.64,False
sensor_3,2025-12-03T04:16:12.687961+00:00,37.83700730922353,29.3,38.3,0.05,False
sensor_2,2025-12-03T04:16:12.786216,32.86839229913926,25.1,43.4,0.47,True
sensor_1,2025-12-03T04:16:12.938730+00:00,21.689353769805066,30.3,78.9,0.2,True
sensor_2,2025-12-03T04:16:13.040787+00:00,58.594577065902016,31.5,80.4,0.41,False
sensor_1,2025-12-03T04:16:13.916235+00:00,50.20555783716205,19.4,54.4,0.0,False
sensor_3,2025-12-03T04:16:13.972193+00:00,61.897496124498176,25.0,89.2,0.92,False
sensor_2,2025-12-03T04:16:14.091555+00:00,55.09794775938523,33.5,56.9,0.61,False
sensor_3,2025-12-03T04:16:14.157976,44.02306558365087,30.1,49.9,1.12,False
sensor_1,2025-12-03T04:16:14.502962+00:00,43.78132610752393,14.0,76.1,0.22,False
sensor_3,2025-12-03T04:16:14.832475+00:00,38.80137922529114,25.5,80.3,0.0,False
sensor_1,2025-12-03T04:16:15.014648,51.224309930744994,21.1,42.8,0.12,False
sensor_2,2025-12-03T04:16:15.307927+00:00,39.89108066274427,24.9,54.3,0.86,False
sensor_2,2025-12-03T04:16:15.370841+00:00,62.79668439370283,22.1,40.3,0.0,False
sensor_2,2025-12-03T04:16:15.683071,32.603214676223914,22.3,73.0,0.45,False
sensor_1,2025-12-03T04:16:15.862323+00:00,24.1672524132769,22.2,69.9,0.1,True
sensor_3,2025-12-03T04:16:16.420102,26.9927203137083,23.2,53.9,0.23,False
sensor_3,2025-12-03T04:16:16.538709+00:00,41.63285757020291,18.2,56.9,0.51,False
sensor_3,2025-12-03T04:16:16.828720+00:00,38.872913367722774,25.2,76.6,0.67,False
sensor_1,2025-12-03T04:16:17.057342+00:00,19.120571231156042,35.0,69.6,0.0,True
sensor_2,2025-12-03T04:16:17.294847+00:00,33.31192748559372,23.9,73.0,0.66,False
sensor_1,2025-12-03T04:16:17.509679+00:00,51.602953084988435,23.2,60.2,0.16,False
sensor_2,2025-12-03T04:16:17.600174+00:00,58.7809284653897,20.8,42.6,0.21,False
sensor_1,2025-12-03T04:16:17.895170,39.63706083168047,25.9,71.7,0.15,False
sensor_3,2025-12-03T04:16:18.721083+00:00,49.108900550717735,24.6,61.2,0.31,False
sensor_3,2025-12-03T04:16:18.855514+00:00,35.456961128017234,20.9,80.0,0.56,False
sensor_2,2025-12-03T04:16:18.973502+00:00,15.62090032031655,23.5,53.1,0.0,True
sensor_2,2025-12-03T04:16:19.084322,28.68341563429965,25.3,54.9,0.0,False
sensor_1,2025-12-03T04:16:19.666802+00:00,60.323725071530276,24.5,34.5,0.18,False
sensor_3,2025-12-03T04:16:19.764132,24.198811979859574,18.7,71.2,0.0,False
sensor_1,2025-12-03T04:16:19.861897+00:00,35.35202101170531,31.1,89.2,0.0,False
sensor_3,2025-12-03T04:16:20.331105+00:00,46.27488292261813,27.8,36.7,0.12,False
sensor_1,2025-12-03T04:16:20.534655,39.798398423998314,28.4,76.5,0.41,False
sensor_1,2025-12-03T04:16:20.874974+00:00,38.576971936153384,32.9,58.6,1.0,False
sensor_2,2025-12-03T04:16:21.009899+00:00,57.823132550466255,35.6,60.1,0.0,False
sensor_2,2025-12-03T04:16:21.136924+00:00,47.51156369650331,26.8,35.2,0.63,False
sensor_2,2025-12-03T04:16:21.256868,37.483902169372655,18.8,69.7,0.0,True
sensor_2,2025-12-03T04:16:21.516214+00:00,25.17909904897308,20.9,43.0,0.78,False
sensor_3,2025-12-03T04:16:22.410195+00:00,50.978260859394545,23.4,87.6,0.44,False
sensor_3,2025-12-03T04:16:22.550542,55.096987523790666,23.2,85.6,0.12,True
sensor_3,2025-12-03T04:16:22.635240+00:00,37.30757636348972,26.3,86.1,1.31,False
sensor_3,2025-12-03T04:16:22.688586+00:00,38.584143610514985,19.9,71.4,0.0,False
sensor_1,2025-12-03T04:16:23.283128+00:00,62.23471023759218,24.7,43.2,0.0,False
sensor_1,2025-12-03T04:16:23.322049+00:00,46.51818229820493,9.8,74.7,0.51,False
sensor_1,2025-12-03T04:16:23.593524+00:00,39.899368469358976,17.6,58.5,0.0,False
sensor_1,2025-12-03T04:16:23.823390,47.33341697318732,19.0,71.3,0.0,True
sensor_2,2025-12-03T04:16:23.831990+00:00,63.97624056772867,17.2,50.6,0.23,False
sensor_2,2025-12-03T04:16:23.943634+00:00,35.3250795944348,27.9,40.5,0.0,False
sensor_2,2025-12-03T04:16:24.562170,42.55396862440589,38.2,55.5,0.04,False
sensor_2,2025-12-03T04:16:24.909822+00:00,62.55218117908181,26.1,34.1,0.0,False
sensor_3,2025-12-03T04:16:24.938841+00:00,31.10524069944231,29.7,58.8,0.39,False
sensor_3,2025-12-03T04:16:25.341106+00:00,44.83274670864308,12.7,37.3,0.63,False
sensor_3,2025-12-03T04:16:25.573706+00:00,27.851650244818707,27.8,38.2,0.49,True
sensor_1,2025-12-03T04:16:25.850542+00:00,40.58662448580029,29.9,45.4,0.32,False
sensor_3,2025-12-03T04:16:26.029102,43.08258296794311,27.9,76.8,0.5,False
sensor_1,2025-12-03T04:16:26.039505+00:00,39.926903264462005,18.4,58.9,0.0,False
sensor_1,2025-12-03T04:16:26.303154+00:00,25.71665825321307,25.1,74.2,1.78,False
