sensor_id,ts,soil_moisture,temperature,humidity,rainfall,irrigation_needed
sensor_1,2025-12-07T01:20:14.463259+00:00,24.74367118223975,21.6,83.4,1.11,False
sensor_2,2025-12-07T01:20:15.780322+00:00,43.492153341433564,29.7,86.6,0.86,False
sensor_3,2025-12-07T01:20:16.472714+00:00,26.611503477270666,22.1,70.6,0.61,False
sensor_1,2025-12-07T01:20:17.271949+00:00,60.12714407933602,27.6,61.9,1.3,False
sensor_2,2025-12-07T01:20:18.752465+00:00,26.180207415863542,24.2,52.7,0.0,True
sensor_3,2025-12-07T01:20:19.544154+00:00,32.14903062108407,24.2,88.3,0.47,False
sensor_1,2025-12-07T01:20:20.056799+00:00,54.9684359897167,28.5,85.4,0.0,False
sensor_2,2025-12-07T01:20:21.125009+00:00,38.387671995855904,35.2,37.5,1.17,False
sensor_3,2025-12-07T01:20:22.192914+00:00,22.530673403534742,27.7,48.9,0.28,True
sensor_1,2025-12-07T01:20:23.515003+00:00,21.317579385525104,26.7,39.5,0.66,False
sensor_2,2025-12-07T01:20:24.044497+00:00,47.77033029816519,25.2,67.8,0.19,False
sensor_3,2025-12-07T01:20:24.776685+00:00,45.16427858171012,26.5,34.4,0.39,False
sensor_1,2025-12-07T01:20:25.530989+00:00,37.97122546577378,23.9,80.6,0.23,False
sensor_2,2025-12-07T01:20:26.424569+00:00,24.20104782222051,24.1,51.6,0.0,True
sensor_3,2025-12-07T01:20:27.049091+00:00,63.83198564958545,15.3,76.3,0.34,False
sensor_1,2025-12-07T01:20:28.267027+00:00,15.127307320765638,27.6,65.4,0.06,True
sensor_2,2025-12-07T01:20:28.970987+00:00,66.33839085421225,18.0,50.8,0.0,False
sensor_3,2025-12-07T01:20:30.199081+00:00,43.45463276078086,39.4,35.8,0.0,False
sensor_1,2025-12-07T01:20:31.131455+00:00,38.456113282915695,24.5,77.0,0.37,False
sensor_2,2025-12-07T01:20:31.897528+00:00,22.633364013047295,21.2,48.9,0.0,True
sensor_3,2025-12-07T01:20:33.220875+00:00,34.225874148040525,22.4,79.1,0.62,False
sensor_1,2025-12-07T01:20:34.194948+00:00,39.36390598057488,24.5,70.7,0.93,False
sensor_2,2025-12-07T01:20:35.072347+00:00,60.985445509132276,37.8,31.1,0.0,False
sensor_3,2025-12-07T01:20:35.859652+00:00,13.272107746334243,32.0,68.3,0.01,True
sensor_1,2025-12-07T01:20:37.037797+00:00,12.65171170572129,24.4,52.6,0.4,True
sensor_2,2025-12-07T01:20:37.996868+00:00,32.361686051033836,28.5,78.2,0.38,False
sensor_3,2025-12-07T01:20:38.604708+00:00,31.86293270881939,26.1,85.7,0.82,False
sensor_1,2025-12-07T01:20:39.121281+00:00,56.38786520145416,22.7,50.1,0.0,False
sensor_2,2025-12-07T01:20:40.096439+00:00,44.09641056984735,26.0,56.0,0.0,False
sensor_3,2025-12-07T01:20:40.732601+00:00,26.139280181984738,26.1,41.3,0.0,True
sensor_1,2025-12-07T01:20:41.363587+00:00,40.460738109237234,17.6,43.8,0.0,False
sensor_2,2025-12-07T01:20:42.674706+00:00,45.49875035055032,25.0,37.6,0.27,False
sensor_3,2025-12-07T01:20:44.032590+00:00,17.76535757891984,33.4,39.6,0.14,True
sensor_1,2025-12-07T01:20:45.075950+00:00,15.69382359294098,22.0,77.0,0.04,True
sensor_2,2025-12-07T01:20:46.483398+00:00,42.67574008917988,31.4,60.6,0.0,False
sensor_3,2025-12-07T01:20:47.274025+00:00,12.53188921731931,26.0,83.2,0.29,True
sensor_1,2025-12-07T01:20:48.259556+00:00,59.96690857079656,27.2,83.8,0.83,False
sensor_2,2025-12-07T01:20:49.709460+00:00,39.90006938611591,30.9,64.8,0.38,False
sensor_3,2025-12-07T01:20:50.736931+00:00,35.21313087978387,35.5,34.9,0.31,False
sensor_1,2025-12-07T01:20:51.450744+00:00,34.215520721673855,26.2,87.6,0.7,False
sensor_2,2025-12-07T01:20:51.973447+00:00,43.27675374489383,13.9,65.0,0.1,False
sensor_3,2025-12-07T01:20:52.885439+00:00,8.886934362656941,25.0,43.6,1.71,False
sensor_1,2025-12-07T01:20:54.016138+00:00,34.086738849470464,31.0,75.3,0.0,False
sensor_2,2025-12-07T01:20:54.525415+00:00,26.670157413907262,25.5,30.1,0.0,True
sensor_3,2025-12-07T01:20:55.701785+00:00,43.16192634062918,22.1,49.4,0.0,False
sensor_1,2025-12-07T01:20:56.780974+00:00,65.20620540669188,29.3,80.3,0.19,False
sensor_2,2025-12-07T01:20:58.058008+00:00,47.439795636566885,23.1,56.0,0.4,False
sensor_3,2025-12-07T01:20:59.189400+00:00,38.45539485736764,19.7,88.1,0.0,False
sensor_1,2025-12-07T01:21:00.082377+00:00,14.87955474302711,22.5,52.6,1.32,False
sensor_2,2025-12-07T01:21:00.690296+00:00,47.1423673907481,16.5,39.1,1.31,False
sensor_3,2025-12-07T01:21:01.328731+00:00,24.760839459363723,38.0,56.5,0.0,True
sensor_1,2025-12-07T01:21:02.389382+00:00,32.94517673592557,19.6,56.5,0.6,False
sensor_2,2025-12-07T01:21:02.936997+00:00,46.11374871341202,16.3,79.1,0.0,False
sensor_3,2025-12-07T01:21:04.223361+00:00,50.63120922146742,27.3,41.1,0.09,False
sensor_1,2025-12-07T01:21:05.282670+00:00,40.00889220187103,24.4,37.4,1.21,False
sensor_2,2025-12-07T01:21:06.031621+00:00,69.52872297169054,24.0,31.2,0.27,False
sensor_3,2025-12-07T01:21:06.808993+00:00,22.90292668517579,19.9,75.8,2.01,False
sensor_1,2025-12-07T01:21:07.622617+00:00,55.668979496138,26.4,47.2,0.34,False
sensor_2,2025-12-07T01:21:08.241767+00:00,30.844371764828292,26.6,78.0,0.0,False
sensor_3,2025-12-07T01:21:08.821244+00:00,39.30284096712747,34.8,78.8,1.4,False
sensor_1,2025-12-07T01:21:09.439896+00:00,49.63420227313633,17.2,60.8,0.0,False
sensor_2,2025-12-07T01:21:10.015556+00:00,28.641380928798814,36.7,48.5,0.25,True
sensor_3,2025-12-07T01:21:11.496056+00:00,32.62837318688791,34.7,45.1,0.78,False
sensor_1,2025-12-07T01:21:12.613245+00:00,33.23620791060698,27.7,64.6,0.0,False
sensor_2,2025-12-07T01:21:13.158372+00:00,42.41413881824836,19.8,70.8,0.3,False
sensor_3,2025-12-07T01:21:14.236328+00:00,38.57015506345544,23.6,48.2,0.46,False
sensor_1,2025-12-07T01:21:14.937694+00:00,69.53125175140674,26.3,61.8,0.0,False
sensor_2,2025-12-07T01:21:15.505712+00:00,57.86312512729046,29.3,32.5,0.0,False
sensor_3,2025-12-07T01:21:16.618627+00:00,38.22844106977537,20.4,47.4,0.0,False
sensor_1,2025-12-07T01:21:17.299125+00:00,21.70440037756841,31.9,31.4,0.07,True
sensor_2,2025-12-07T01:21:18.739807+00:00,52.195196442135405,19.6,83.0,0.0,False
sensor_3,2025-12-07T01:21:19.882559+00:00,43.181963532008325,18.5,67.5,0.0,False
sensor_1,2025-12-07T01:21:21.354699+00:00,48.99807334786357,19.8,53.6,0.0,False
sensor_2,2025-12-07T01:21:22.178406+00:00,51.005867029435905,27.4,49.2,0.36,False
sensor_3,2025-12-07T01:21:23.222262+00:00,50.1290310928196,27.7,60.7,0.17,False
sensor_1,2025-12-07T01:21:23.800209+00:00,34.58879334661179,21.0,41.6,0.6,False
sensor_2,2025-12-07T01:21:24.417823+00:00,32.7035999066416,26.4,65.5,0.41,False
sensor_3,2025-12-07T01:21:25.733690+00:00,18.09382777375754,27.2,84.0,0.43,True
sensor_1,2025-12-07T01:21:26.658780+00:00,48.20317144279167,30.9,42.8,0.69,False
sensor_2,2025-12-07T01:21:27.561239+00:00,38.45850068678317,29.5,33.8,0.83,False
sensor_3,2025-12-07T01:21:28.897146+00:00,33.9930281979332,24.3,68.6,0.01,False
sensor_1,2025-12-07T01:21:29.616548+00:00,55.53138024822253,24.6,71.5,0.0,False
sensor_2,2025-12-07T01:21:30.673985+00:00,64.20632468219696,24.5,58.9,0.42,False
sensor_3,2025-12-07T01:21:31.670388+00:00,17.69368155773256,17.6,63.4,0.19,True
sensor_1,2025-12-07T01:21:32.898510+00:00,42.73549499848355,20.9,43.7,0.75,False
sensor_2,2025-12-07T01:21:33.834269+00:00,42.73274078274062,29.6,57.1,0.5,False
sensor_3,2025-12-07T01:21:35.328332+00:00,45.749454937478404,30.3,57.8,0.7,False
sensor_1,2025-12-07T01:21:36.265598+00:00,34.05375132962387,26.3,64.2,1.48,False
sensor_2,2025-12-07T01:21:37.365802+00:00,45.95237463571292,24.5,38.9,0.21,False
sensor_3,2025-12-07T01:21:38.435905+00:00,42.36873438964328,29.9,73.7,0.62,False
sensor_1,2025-12-07T01:21:39.196836+00:00,62.48283593206169,19.2,83.1,0.0,False
sensor_2,2025-12-07T01:21:40.027904+00:00,36.07999807153481,27.3,68.8,0.0,False
sensor_3,2025-12-07T01:21:40.718867+00:00,37.33505861187385,20.0,36.2,0.37,False
sensor_1,2025-12-07T01:21:41.474909+00:00,19.21651627362912,32.3,73.1,0.0,True
sensor_2,2025-12-07T01:21:42.975976+00:00,57.439166379541355,19.2,75.8,0.0,False
sensor_3,2025-12-07T01:21:44.371023+00:00,51.50262223352984,26.8,66.7,0.11,False
sensor_1,2025-12-07T01:21:45.100256+00:00,29.042112736783228,23.2,82.6,0.55,False
sensor_2,2025-12-07T01:21:45.864323+00:00,25.32635170103515,25.9,33.4,0.5,False
sensor_3,2025-12-07T01:21:47.298707+00:00,23.620953599598007,26.7,88.9,0.79,False
sensor_1,2025-12-07T01:21:48.049066+00:00,44.542847212663816,25.2,67.5,0.61,False
sensor_2,2025-12-07T01:21:49.375408+00:00,20.513502263626002,14.6,77.4,0.23,True
sensor_3,2025-12-07T01:21:50.038344+00:00,48.08744259008427,34.7,64.9,0.13,False
sensor_1,2025-12-07T01:21:50.559654+00:00,19.62629119876343,20.1,43.2,1.03,False
sensor_2,2025-12-07T01:21:51.621788+00:00,9.697539492590142,27.5,53.0,0.89,False
sensor_3,2025-12-07T01:21:52.411914+00:00,46.423726854031216,25.4,54.4,0.0,False
sensor_1,2025-12-07T01:21:53.569174+00:00,43.07789684292818,22.6,70.8,0.0,False
sensor_2,2025-12-07T01:21:54.897357+00:00,26.931516299387777,34.0,59.3,0.45,True
sensor_3,2025-12-07T01:21:55.809054+00:00,46.204297978365034,10.6,57.1,0.58,False
sensor_1,2025-12-07T01:21:56.684632+00:00,71.92129617111988,20.8,76.5,1.0,False
sensor_2,2025-12-07T01:21:57.220725+00:00,63.56165640713317,20.9,48.7,1.06,False
sensor_3,2025-12-07T01:21:58.333373+00:00,39.91871197417189,26.0,62.6,1.23,False
sensor_1,2025-12-07T01:21:59.637977+00:00,33.22284081035486,33.7,43.4,1.12,False
sensor_2,2025-12-07T01:22:01.029384+00:00,33.50636789972198,21.4,43.1,0.82,False
sensor_3,2025-12-07T01:22:01.572075+00:00,41.33090376959286,24.7,71.7,0.07,False
sensor_1,2025-12-07T01:22:02.095258+00:00,37.17818844934257,30.4,39.9,0.72,False
sensor_2,2025-12-07T01:22:03.043876+00:00,32.19023867651086,27.0,89.3,0.0,False
sensor_3,2025-12-07T01:22:04.107135+00:00,21.993211949152474,27.8,36.8,0.55,False
sensor_1,2025-12-07T01:22:05.062336+00:00,62.02496215788241,21.3,54.6,0.32,False
sensor_2,2025-12-07T01:22:05.999797+00:00,23.77665050483214,21.3,51.5,0.0,True
sensor_3,2025-12-07T01:22:06.708670+00:00,35.44673718152813,27.0,42.9,1.18,False
sensor_1,2025-12-07T01:22:07.772444+00:00,22.286159980130105,24.9,46.3,0.0,True
sensor_2,2025-12-07T01:22:09.173106+00:00,79.73275617643797,27.0,73.5,0.0,False
sensor_3,2025-12-07T01:22:09.961199+00:00,11.288724258772508,23.8,83.1,0.0,True
sensor_1,2025-12-07T01:22:10.988763+00:00,18.458183177530884,22.0,83.6,0.35,True
sensor_2,2025-12-07T01:22:12.089653+00:00,55.09835271556756,30.3,34.3,0.0,False
sensor_3,2025-12-07T01:22:13.253720+00:00,44.954965485645765,20.0,35.9,0.0,False
sensor_1,2025-12-07T01:22:13.867759+00:00,20.030653498840785,29.1,50.0,0.0,True
sensor_2,2025-12-07T01:22:14.946676+00:00,19.590027872984432,24.6,65.9,0.0,True
sensor_3,2025-12-07T01:22:15.782479+00:00,36.314515222874,25.1,34.1,0.13,False
sensor_1,2025-12-07T01:22:16.350339+00:00,30.040375142351294,12.3,52.9,0.0,False
sensor_2,2025-12-07T01:22:17.266513+00:00,12.886400150431953,19.6,71.7,0.0,True
sensor_3,2025-12-07T01:22:18.400270+00:00,27.186200403757756,30.3,77.8,0.04,True
sensor_1,2025-12-07T01:22:19.779507+00:00,27.798481914475783,22.3,42.5,0.95,False
sensor_2,2025-12-07T01:22:21.023114+00:00,20.96002993561305,24.1,54.0,0.0,True
sensor_3,2025-12-07T01:22:22.188784+00:00,54.17814125956796,22.2,30.6,1.62,False
sensor_1,2025-12-07T01:22:23.434114+00:00,60.16932538667327,31.6,76.6,0.34,False
sensor_2,2025-12-07T01:22:24.679023+00:00,36.57877979227722,23.1,44.3,0.81,False
sensor_3,2025-12-07T01:22:25.876516+00:00,67.17180191352003,26.4,83.0,0.0,False
sensor_1,2025-12-07T01:22:27.238627+00:00,18.23068500875861,20.0,33.2,0.0,True
sensor_2,2025-12-07T01:22:27.743529+00:00,16.65032626641163,24.6,36.5,0.0,True
sensor_3,2025-12-07T01:22:28.473625+00:00,50.73358243017992,22.2,71.4,0.33,False
sensor_1,2025-12-07T01:22:29.135259+00:00,10.296870371783939,17.4,73.8,0.0,True
sensor_2,2025-12-07T01:22:30.340591+00:00,55.56529891214019,21.7,55.9,0.0,False
sensor_3,2025-12-07T01:22:31.196203+00:00,11.622561289160604,30.4,53.1,0.95,False
sensor_1,2025-12-07T01:22:32.247643+00:00,41.09313595910578,29.7,58.6,0.63,False
sensor_2,2025-12-07T01:22:32.875986+00:00,50.88392116716806,33.0,77.2,0.0,False
sensor_3,2025-12-07T01:22:34.226037+00:00,44.24740860285135,24.7,71.9,0.35,False
sensor_1,2025-12-07T01:22:35.254661+00:00,14.177421565534061,33.6,64.1,0.0,True
sensor_2,2025-12-07T01:22:36.234152+00:00,34.614975498566615,25.0,67.1,0.0,False
sensor_3,2025-12-07T01:22:37.447788+00:00,45.0630496171723,16.0,44.4,1.61,False
sensor_1,2025-12-07T01:22:38.712318+00:00,28.86642113512736,26.0,79.1,0.1,True
sensor_2,2025-12-07T01:22:39.378747+00:00,32.47141135390001,25.3,48.3,0.0,False
sensor_3,2025-12-07T01:22:40.686165+00:00,44.89477884274874,35.5,57.1,1.76,False
sensor_1,2025-12-07T01:22:42.167153+00:00,37.67606012561385,28.6,32.5,0.73,False
sensor_2,2025-12-07T01:22:43.068460+00:00,48.638870724459906,21.7,30.9,0.0,False
sensor_3,2025-12-07T01:22:44.024923+00:00,32.765633588843734,25.3,62.7,0.8,False
sensor_1,2025-12-07T01:22:44.707906+00:00,65.71794754379478,14.5,49.2,0.28,False
sensor_2,2025-12-07T01:22:45.999361+00:00,31.235353604777877,24.9,40.8,1.05,False
sensor_3,2025-12-07T01:22:47.034394+00:00,35.010688752230074,26.6,55.1,0.0,False
sensor_1,2025-12-07T01:22:48.128130+00:00,24.175618207756035,27.3,58.1,0.0,True
sensor_2,2025-12-07T01:22:49.400710+00:00,15.501143247356673,24.5,67.4,1.23,False
sensor_3,2025-12-07T01:22:50.497570+00:00,52.87874211686227,31.2,48.3,0.68,False
sensor_1,2025-12-07T01:22:51.896013+00:00,67.44183025218295,25.9,45.1,0.74,False
sensor_2,2025-12-07T01:22:52.945539+00:00,41.0905151996273,28.2,85.3,0.41,False
sensor_3,2025-12-07T01:22:53.542938+00:00,18.128659221104943,28.9,57.3,0.15,True
sensor_1,2025-12-07T01:22:54.998519+00:00,53.622924762873865,24.0,34.7,0.0,False
sensor_2,2025-12-07T01:22:55.787402+00:00,28.065223725320784,32.2,67.6,0.0,True
sensor_3,2025-12-07T01:22:57.127378+00:00,43.4381915248268,22.5,55.9,0.09,False
sensor_1,2025-12-07T01:22:57.926441+00:00,57.791008340107794,23.1,79.3,0.84,False
sensor_2,2025-12-07T01:22:58.944626+00:00,28.601989692981284,24.1,84.7,0.64,False
sensor_3,2025-12-07T01:22:59.527569+00:00,51.89105221929593,26.1,61.1,0.83,False
sensor_1,2025-12-07T01:23:00.580044+00:00,43.785190104500884,31.0,44.7,0.0,False
sensor_2,2025-12-07T01:23:01.365487+00:00,42.42154641753712,23.9,86.9,0.7,False
sensor_3,2025-12-07T01:23:02.217332+00:00,9.988783918762099,19.6,53.1,0.0,True
sensor_1,2025-12-07T01:23:02.936299+00:00,20.652116402396587,34.6,80.7,0.56,False
sensor_2,2025-12-07T01:23:04.077063+00:00,32.50027877627879,19.2,49.8,0.35,False
sensor_3,2025-12-07T01:23:04.613677+00:00,36.051398325249096,26.5,79.6,0.0,False
sensor_1,2025-12-07T01:23:05.423813+00:00,34.62889021844128,33.1,58.6,0.0,False
sensor_2,2025-12-07T01:23:06.870044+00:00,61.605300650785125,24.4,54.8,0.2,False
sensor_3,2025-12-07T01:23:07.594266+00:00,19.57566933360218,12.6,56.3,0.06,True
sensor_1,2025-12-07T01:23:08.259315+00:00,52.66571322531708,27.0,31.6,0.64,False
sensor_2,2025-12-07T01:23:09.152203+00:00,66.8186741183854,25.3,74.4,0.18,False
sensor_3,2025-12-07T01:23:10.523117+00:00,34.07925546602044,24.3,31.8,0.76,False
sensor_1,2025-12-07T01:23:11.139270+00:00,44.4863435621805,18.2,59.4,0.6,False
sensor_2,2025-12-07T01:23:12.579034+00:00,11.992558359490939,25.9,58.8,0.45,True
sensor_3,2025-12-07T01:23:13.722908+00:00,34.693938673488894,29.4,67.1,0.0,False
sensor_1,2025-12-07T01:23:14.605707+00:00,47.689272637073294,25.3,37.6,0.47,False
sensor_2,2025-12-07T01:23:15.476921+00:00,36.52221756862132,26.8,58.2,0.0,False
sensor_3,2025-12-07T01:23:16.660398+00:00,56.582405539299074,21.3,85.4,0.0,False
sensor_1,2025-12-07T01:23:17.706699+00:00,39.09243628198393,26.2,39.3,0.0,False
sensor_2,2025-12-07T01:23:18.386721+00:00,38.030436082170944,26.1,85.3,0.0,False
sensor_3,2025-12-07T01:23:19.400554+00:00,29.719892470919977,22.0,82.3,0.63,False
sensor_1,2025-12-07T01:23:20.690342+00:00,45.09011884649858,35.8,88.9,0.67,False
sensor_2,2025-12-07T01:23:21.775545+00:00,26.58592032712791,29.9,50.6,1.0,False
sensor_3,2025-12-07T01:23:22.364622+00:00,7.243849982764118,30.9,78.8,0.26,True
sensor_1,2025-12-07T01:23:23.312076+00:00,71.36876384495102,23.8,53.2,0.31,False
sensor_2,2025-12-07T01:23:24.384905+00:00,43.96162620810847,17.2,48.6,0.0,False
sensor_3,2025-12-07T01:23:25.076111+00:00,20.375359776501444,37.3,87.3,0.06,True
sensor_1,2025-12-07T01:23:25.699675+00:00,45.78868681221188,28.3,37.3,0.0,False
sensor_2,2025-12-07T01:23:26.656068+00:00,33.744849026016404,21.1,83.6,0.62,False
sensor_3,2025-12-07T01:23:27.792137+00:00,35.9895460003604,17.7,32.8,0.78,False
sensor_1,2025-12-07T01:23:28.729650+00:00,13.864841346361747,19.6,41.1,0.06,True
sensor_2,2025-12-07T01:23:30.193910+00:00,58.9429857354433,25.7,72.7,0.0,False
sensor_3,2025-12-07T01:23:31.050623+00:00,50.63564216437112,36.1,58.0,0.0,False
sensor_1,2025-12-07T01:23:31.994900+00:00,60.88674640789352,30.1,82.1,0.0,False
sensor_2,2025-12-07T01:23:33.160599+00:00,34.248960718942875,33.9,75.1,0.7,False
sensor_3,2025-12-07T01:23:34.251856+00:00,12.279162950728441,25.6,39.0,1.02,False
sensor_1,2025-12-07T01:23:35.362619+00:00,63.35660365254644,17.4,44.2,0.63,False
sensor_2,2025-12-07T01:23:35.989369+00:00,52.60241530186522,33.4,70.6,0.0,False
sensor_3,2025-12-07T01:23:36.951000+00:00,54.942806666382694,28.5,43.8,0.99,False
sensor_1,2025-12-07T01:23:37.585911+00:00,62.715975307257196,38.8,89.9,0.0,False
sensor_2,2025-12-07T01:23:38.912155+00:00,41.50555829745194,34.5,57.4,1.43,False
sensor_3,2025-12-07T01:23:40.171416+00:00,40.27356891356481,30.1,52.7,0.91,False
sensor_1,2025-12-07T01:23:41.166304+00:00,31.94188494947698,24.5,44.3,0.0,False
sensor_2,2025-12-07T01:23:42.217634+00:00,39.82531878868561,28.3,62.0,1.18,False
sensor_3,2025-12-07T01:23:43.135864+00:00,24.713235334898783,18.2,75.0,1.03,False
sensor_1,2025-12-07T01:23:44.372128+00:00,30.959839905148936,23.5,65.6,0.32,False
sensor_2,2025-12-07T01:23:45.269475+00:00,48.010171563594014,25.8,72.5,1.6,False
sensor_3,2025-12-07T01:23:45.990018+00:00,17.425661641623257,32.2,51.5,0.0,True
sensor_1,2025-12-07T01:23:46.785572+00:00,24.50795164335667,24.5,65.6,0.22,True
sensor_2,2025-12-07T01:23:48.165952+00:00,34.93872146004577,21.9,55.8,1.3,False
sensor_3,2025-12-07T01:23:49.096970+00:00,60.26899357089606,19.2,42.9,0.0,False
sensor_1,2025-12-07T01:23:49.607739+00:00,48.79781267549853,19.0,44.1,0.45,False
sensor_2,2025-12-07T01:23:50.446806+00:00,49.48462215278019,24.7,78.9,0.0,False
sensor_3,2025-12-07T01:23:51.482156+00:00,44.34507927463986,24.6,66.4,0.54,False
sensor_1,2025-12-07T01:23:52.116876+00:00,45.533792126712385,19.8,66.1,1.42,False
sensor_2,2025-12-07T01:23:52.895557+00:00,69.9505698506413,17.8,65.4,0.07,False
sensor_3,2025-12-07T01:23:53.931281+00:00,45.97182391009505,22.5,75.8,0.0,False
sensor_1,2025-12-07T01:23:54.937683+00:00,49.71255107013069,34.3,35.8,0.72,False
sensor_2,2025-12-07T01:23:55.842197+00:00,81.39929864289545,15.8,77.7,0.0,False
sensor_3,2025-12-07T01:23:57.190862+00:00,55.980009022626305,31.6,73.1,0.0,False
sensor_1,2025-12-07T01:23:58.540381+00:00,34.25196078595622,14.7,80.1,0.85,False
sensor_2,2025-12-07T01:23:59.667971+00:00,60.13834589620624,22.3,79.1,0.0,False
sensor_3,2025-12-07T01:24:00.489632+00:00,22.518739064405636,21.3,52.6,0.94,False
sensor_1,2025-12-07T01:24:01.301425+00:00,57.44124040731681,25.6,88.6,1.05,False
sensor_2,2025-12-07T01:24:02.638499+00:00,37.26223752443144,32.1,34.9,0.44,False
sensor_3,2025-12-07T01:24:03.801788+00:00,28.656069566093297,24.0,88.2,0.78,False
sensor_1,2025-12-07T01:24:04.672540+00:00,26.351856099283157,22.5,31.9,0.72,False
sensor_2,2025-12-07T01:24:06.026094+00:00,19.70651464986348,30.1,52.2,0.15,True
sensor_3,2025-12-07T01:24:07.000407+00:00,48.768112010544286,30.3,84.9,0.32,False
sensor_1,2025-12-07T01:24:08.054287+00:00,32.328873898295875,27.8,69.2,1.42,False
sensor_2,2025-12-07T01:24:09.325582+00:00,35.50601733745412,24.9,66.4,0.27,False
sensor_3,2025-12-07T01:24:09.949107+00:00,64.11046680121578,26.4,67.1,0.0,False
sensor_1,2025-12-07T01:24:11.316885+00:00,25.19244965614978,23.5,52.9,0.0,True
sensor_2,2025-12-07T01:24:12.250299+00:00,65.16380593446564,25.6,45.3,0.5,False
sensor_3,2025-12-07T01:24:13.194963+00:00,30.745187663864996,25.6,62.9,0.59,False
sensor_1,2025-12-07T01:24:13.704040+00:00,29.579873637830186,20.8,56.8,0.13,True
sensor_2,2025-12-07T01:24:14.544503+00:00,19.107272676259917,19.4,30.8,0.72,False
sensor_3,2025-12-07T01:24:15.324048+00:00,50.08181846512756,26.2,75.0,0.73,False
sensor_1,2025-12-07T01:24:16.774612+00:00,54.696591125256305,27.5,69.4,1.12,False
sensor_2,2025-12-07T01:24:17.757142+00:00,24.613581709263244,25.6,66.0,0.0,True
sensor_3,2025-12-07T01:24:18.846772+00:00,59.44733295009688,26.1,58.0,0.79,False
sensor_1,2025-12-07T01:24:19.706674+00:00,23.87498419829044,19.4,52.8,0.72,False
sensor_2,2025-12-07T01:24:20.520369+00:00,20.80493323250123,22.9,53.9,0.0,True
sensor_3,2025-12-07T01:24:21.759045+00:00,65.6872378099676,34.9,32.8,0.26,False
sensor_1,2025-12-07T01:24:22.690184+00:00,45.37598475089781,29.4,34.7,0.46,False
sensor_2,2025-12-07T01:24:23.640291+00:00,37.22636904840403,17.6,46.2,0.09,False
sensor_3,2025-12-07T01:24:25.022257+00:00,26.54257181201593,28.2,34.2,0.89,False
sensor_1,2025-12-07T01:24:26.145287+00:00,50.726641474012254,33.9,39.9,0.52,False
sensor_2,2025-12-07T01:24:26.970671+00:00,30.33558758969903,25.4,57.6,0.18,False
sensor_3,2025-12-07T01:24:27.525164+00:00,59.530645416105145,26.2,77.2,1.13,False
sensor_1,2025-12-07T01:24:28.261271+00:00,43.91582958391085,27.6,73.8,0.45,False
sensor_2,2025-12-07T01:24:28.776281+00:00,44.29221464675442,15.1,52.7,0.13,False
sensor_3,2025-12-07T01:24:30.106548+00:00,31.511410794578246,25.6,37.9,0.72,False
sensor_1,2025-12-07T01:24:31.113303+00:00,43.062899502049774,27.0,84.4,0.12,False
sensor_2,2025-12-07T01:24:32.227231+00:00,29.557199682370836,22.1,49.3,0.98,False
sensor_3,2025-12-07T01:24:33.347203+00:00,17.790856873283968,24.0,42.0,0.14,True
sensor_1,2025-12-07T01:24:34.156443+00:00,38.287948734154796,16.7,82.9,0.19,False
sensor_2,2025-12-07T01:24:35.526321+00:00,49.45238827358382,32.6,39.9,0.05,False
sensor_3,2025-12-07T01:24:36.501755+00:00,30.208415098742996,29.7,39.6,0.0,False
sensor_1,2025-12-07T01:24:37.589148+00:00,18.94133641139065,25.4,62.7,0.01,True
sensor_2,2025-12-07T01:24:38.366269+00:00,13.521154450106508,31.2,76.7,0.0,True
sensor_3,2025-12-07T01:24:39.702767+00:00,73.36431494284051,20.7,53.5,1.13,False
sensor_1,2025-12-07T01:24:40.908316+00:00,48.60616202425544,26.4,32.9,0.1,False
sensor_2,2025-12-07T01:24:41.723834+00:00,57.66524200717795,23.5,66.4,0.0,False
sensor_3,2025-12-07T01:24:42.812275+00:00,27.7365549035181,16.4,48.4,0.13,True
sensor_1,2025-12-07T01:24:44.073895+00:00,33.97692445006069,26.5,87.9,0.16,False
sensor_2,2025-12-07T01:24:45.571346+00:00,57.6407781072742,20.3,37.7,0.0,False
sensor_3,2025-12-07T01:24:46.717906+00:00,42.41643266269929,23.8,57.0,0.71,False
sensor_1,2025-12-07T01:24:47.603477+00:00,34.11806787042132,20.2,49.4,0.0,False
sensor_2,2025-12-07T01:24:48.920757+00:00,45.399824230920245,27.1,35.1,0.4,False
sensor_3,2025-12-07T01:24:50.277046+00:00,24.43188861981963,23.7,61.3,1.2,False
sensor_1,2025-12-07T01:24:51.554540+00:00,17.2493260088678,28.6,55.9,0.01,True
sensor_2,2025-12-07T01:24:52.116787+00:00,45.28252836222788,28.3,81.9,0.43,False
sensor_3,2025-12-07T01:24:52.956033+00:00,47.90176718635646,23.9,62.3,0.0,False
sensor_1,2025-12-07T01:24:54.456806+00:00,35.31924496473877,30.4,34.2,0.7,False
sensor_2,2025-12-07T01:24:55.555848+00:00,12.166982882324277,25.2,66.6,0.0,True
sensor_3,2025-12-07T01:24:56.624460+00:00,67.42050753785219,24.5,86.1,0.0,False
sensor_1,2025-12-07T01:24:58.034297+00:00,46.18412822858619,29.3,39.8,0.21,False
sensor_2,2025-12-07T01:24:59.078371+00:00,33.83797853245817,30.1,74.6,0.31,False
